Time(GMT),Topic,CMD,Frame ID,확장 Frame ID,Data,DIAG_DATA,MON_DATA,WIFI_DATA,Raw Data
01:54:03,clip/message/devices,device_packet,0x72,,AA0933720000000DBB,,,,"{""mid"":296962,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-49,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AA0933720000000DBB"",""type"":1}"
01:54:04,lime/devices,ack,0x00,,AA08F00072044DBB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750902844063,""cmd"":""ack"",""type"":1,""data"":""AA08F00072044DBB""}"
01:54:04,clip/message/devices,device_packet,0x0A,0x00EC,AAFF330A009E000085000100EC008C0A00000E0F4E000000000000000001000B000700000E249007000000000400000000000000000000240000000000000400004000000000000000F000640004080000000000000A00000E0000000000000000000001000000070000100E9000000000000400000000000000400000240000000000000400004000000000000000F000640004080000000000009442BB,,,,"{""mid"":297153,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-49,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AAFF330A009E000085000100EC008C0A00000E0F4E000000000000000001000B000700000E249007000000000400000000000000000000240000000000000400004000000000000000F000640004080000000000000A00000E0000000000000000000001000000070000100E9000000000000400000000000000400000240000000000000400004000000000000000F000640004080000000000009442BB"",""type"":1}"
01:54:04,lime/devices,ack,0x00,,AA0AF0000A04008562BB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750902844228,""cmd"":""ack"",""type"":1,""data"":""AA0AF0000A04008562BB""}"
01:54:04,clip/message/devices,device_packet,0xE2,,AA4E33E203460A00000E0F4E00000000000000000B000B0014000024019007000000000400000000000000000000240000000000000400004000000000000000F0006400040800000000000028BB,,,,"{""mid"":297774,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-49,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AA4E33E203460A00000E0F4E00000000000000000B000B0014000024019007000000000400000000000000000000240000000000000400004000000000000000F0006400040800000000000028BB"",""type"":1}"
01:54:04,lime/devices,ack,0x00,,AA08F000E204DDBB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750902844719,""cmd"":""ack"",""type"":1,""data"":""AA08F000E204DDBB""}"
01:54:05,clip/message/devices,device_packet,0x0A,0x0104,AAFF330A005700008700010104004503010100040506073900000000FF013000000000FD1DFD00FDFDFD000001FD6F640000FDFD000000FD00000083284D120100001400050000740000402B40CB58000C1A0C1A57C6BB,,,,"{""mid"":298264,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-49,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AAFF330A005700008700010104004503010100040506073900000000FF013000000000FD1DFD00FDFDFD000001FD6F640000FDFD000000FD00000083284D120100001400050000740000402B40CB58000C1A0C1A57C6BB"",""type"":1}"
01:54:05,lime/devices,ack,0x00,,AA0AF0000A0400876CBB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750902845373,""cmd"":""ack"",""type"":1,""data"":""AA0AF0000A0400876CBB""}"
01:54:11,clip/message/devices,device_packet,0x0A,0x0102,AAFF330A008900008900020102004E0A020B650343010D2800020009000B0000BD24242427281E1E1D1E1EFFFFFFFFFF000000000000000000000000000000000000000000000000000000000000000000000000C0BA000001F00464000105002546414B50553233303136000000000000000000000102CFDC62790407000000000000000000F1E9BB,,,,"{""mid"":304141,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-49,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AAFF330A008900008900020102004E0A020B650343010D2800020009000B0000BD24242427281E1E1D1E1EFFFFFFFFFF000000000000000000000000000000000000000000000000000000000000000000000000C0BA000001F00464000105002546414B50553233303136000000000000000000000102CFDC62790407000000000000000000F1E9BB"",""type"":1}"
01:54:11,lime/devices,ack,0x00,,AA0AF0000A0400896EBB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750902851093,""cmd"":""ack"",""type"":1,""data"":""AA0AF0000A0400896EBB""}"
01:54:11,clip/message/devices,device_packet,0x3E,,AA0B333E0003000F0568BB,,,,"{""mid"":304638,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-49,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AA0B333E0003000F0568BB"",""type"":1}"
01:54:11,lime/devices,ack,0x00,,AA08F0003E04B1BB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750902851597,""cmd"":""ack"",""type"":1,""data"":""AA08F0003E04B1BB""}"
